CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060290038272,CA,Kern County,103443,44268,-119.20646667480467,35.438854981366774,103443_44268
060290038272,CA,Kern County,103443,44265,-119.21058654785156,35.438854981366774,103443_44265
060290038272,CA,Kern County,103442,44263,-119.2133331298828,35.439973841532044,103442_44263
060290038272,CA,Kern County,103442,44265,-119.21058654785156,35.439973841532044,103442_44265
060290038272,CA,Kern County,103442,44270,-119.20372009277344,35.439973841532044,103442_44270
060290038272,CA,Kern County,103442,44271,-119.2023468017578,35.439973841532044,103442_44271
060290038272,CA,Kern County,103442,44274,-119.19822692871094,35.439973841532044,103442_44274
060290038272,CA,Kern County,103442,44273,-119.19960021972656,35.439973841532044,103442_44273
060290038272,CA,Kern County,103442,44272,-119.2009735107422,35.439973841532044,103442_44272
060290038272,CA,Kern County,103441,44273,-119.19960021972656,35.441092686147385,103441_44273
060290038272,CA,Kern County,103441,44271,-119.2023468017578,35.441092686147385,103441_44271
060290038272,CA,Kern County,103442,44269,-119.20509338378906,35.439973841532044,103442_44269
060290038272,CA,Kern County,103442,44267,-119.20783996582033,35.439973841532044,103442_44267
060290038272,CA,Kern County,103442,44262,-119.21470642089844,35.439973841532044,103442_44262
060290038272,CA,Kern County,103442,44266,-119.20921325683594,35.439973841532044,103442_44266
060290038272,CA,Kern County,103442,44268,-119.20646667480467,35.439973841532044,103442_44268
060290038272,CA,Kern County,103442,44264,-119.2119598388672,35.439973841532044,103442_44264
060290038272,CA,Kern County,103441,44270,-119.20372009277344,35.441092686147385,103441_44270
060290038272,CA,Kern County,103441,44262,-119.21470642089844,35.441092686147385,103441_44262
060290038272,CA,Kern County,103441,44267,-119.20783996582033,35.441092686147385,103441_44267
060290038272,CA,Kern County,103441,44269,-119.20509338378906,35.441092686147385,103441_44269
060290038272,CA,Kern County,103441,44272,-119.2009735107422,35.441092686147385,103441_44272
060290038272,CA,Kern County,103441,44264,-119.2119598388672,35.441092686147385,103441_44264
060290038272,CA,Kern County,103441,44268,-119.20646667480467,35.441092686147385,103441_44268
060290038272,CA,Kern County,103441,44266,-119.20921325683594,35.441092686147385,103441_44266
060290038272,CA,Kern County,103441,44265,-119.21058654785156,35.441092686147385,103441_44265
060290038272,CA,Kern County,103441,44263,-119.2133331298828,35.441092686147385,103441_44263
060290018032,CA,Kern County,103518,44358,-119.08287048339844,35.35489616713356,103518_44358
060290018032,CA,Kern County,103518,44357,-119.08424377441406,35.35489616713356,103518_44357
060290018032,CA,Kern County,103517,44356,-119.08561706542967,35.35601619294099,103517_44356
060290018032,CA,Kern County,103517,44358,-119.08287048339844,35.35601619294099,103517_44358
060290018032,CA,Kern County,103517,44357,-119.08424377441406,35.35601619294099,103517_44357
060290018032,CA,Kern County,103516,44358,-119.08287048339844,35.35713620321437,103516_44358
060290018032,CA,Kern County,103516,44356,-119.08561706542967,35.35713620321437,103516_44356
060290018032,CA,Kern County,103516,44357,-119.08424377441406,35.35713620321437,103516_44357
060290018032,CA,Kern County,103515,44358,-119.08287048339844,35.358256197953466,103515_44358
060290018032,CA,Kern County,103515,44356,-119.08561706542967,35.358256197953466,103515_44356
060290018032,CA,Kern County,103517,44355,-119.08699035644533,35.35601619294099,103517_44355
060290018032,CA,Kern County,103517,44354,-119.08836364746094,35.35601619294099,103517_44354
060290018032,CA,Kern County,103516,44354,-119.08836364746094,35.35713620321437,103516_44354
060290018032,CA,Kern County,103516,44355,-119.08699035644533,35.35713620321437,103516_44355
060290018032,CA,Kern County,103515,44355,-119.08699035644533,35.358256197953466,103515_44355
060290018032,CA,Kern County,103515,44354,-119.08836364746094,35.358256197953466,103515_44354
060290018032,CA,Kern County,103514,44354,-119.08836364746094,35.35937617715809,103514_44354
060290018032,CA,Kern County,103514,44355,-119.08699035644533,35.35937617715809,103514_44355
060290018032,CA,Kern County,103513,44355,-119.08699035644533,35.36049614082802,103513_44355
060290018032,CA,Kern County,103513,44354,-119.08836364746094,35.36049614082802,103513_44354
060290018032,CA,Kern County,103512,44354,-119.08836364746094,35.36161608896304,103512_44354
060290018032,CA,Kern County,103515,44357,-119.08424377441406,35.358256197953466,103515_44357
060290018032,CA,Kern County,103514,44358,-119.08287048339844,35.35937617715809,103514_44358
060290018032,CA,Kern County,103514,44357,-119.08424377441406,35.35937617715809,103514_44357
060290018032,CA,Kern County,103514,44356,-119.08561706542967,35.35937617715809,103514_44356
060290018032,CA,Kern County,103513,44356,-119.08561706542967,35.36049614082802,103513_44356
060290018032,CA,Kern County,103513,44358,-119.08287048339844,35.36049614082802,103513_44358
060290018032,CA,Kern County,103513,44357,-119.08424377441406,35.36049614082802,103513_44357
060290018032,CA,Kern County,103512,44356,-119.08561706542967,35.36161608896304,103512_44356
060290018032,CA,Kern County,103512,44357,-119.08424377441406,35.36161608896304,103512_44357
060290018032,CA,Kern County,103512,44355,-119.08699035644533,35.36161608896304,103512_44355
060290038141,CA,Kern County,103460,44316,-119.14054870605467,35.41983197962335,103460_44316
060290038141,CA,Kern County,103460,44318,-119.13780212402344,35.41983197962335,103460_44318
060290038141,CA,Kern County,103460,44315,-119.14192199707033,35.41983197962335,103460_44315
060290038141,CA,Kern County,103460,44317,-119.13917541503906,35.41983197962335,103460_44317
060290038141,CA,Kern County,103459,44315,-119.14192199707033,35.42095110410506,103459_44315
060290038141,CA,Kern County,103459,44318,-119.13780212402344,35.42095110410506,103459_44318
060290038141,CA,Kern County,103459,44317,-119.13917541503906,35.42095110410506,103459_44317
060290038141,CA,Kern County,103459,44316,-119.14054870605467,35.42095110410506,103459_44316
060290038141,CA,Kern County,103458,44318,-119.13780212402344,35.422070213040406,103458_44318
060290038141,CA,Kern County,103458,44315,-119.14192199707033,35.422070213040406,103458_44315
060290038141,CA,Kern County,103458,44317,-119.13917541503906,35.422070213040406,103458_44317
060290038141,CA,Kern County,103458,44316,-119.14054870605467,35.422070213040406,103458_44316
060290038141,CA,Kern County,103457,44315,-119.14192199707033,35.42318930642922,103457_44315
060290038141,CA,Kern County,103457,44318,-119.13780212402344,35.42318930642922,103457_44318
060290038141,CA,Kern County,103457,44316,-119.14054870605467,35.42318930642922,103457_44316
060290038141,CA,Kern County,103457,44317,-119.13917541503906,35.42318930642922,103457_44317
060290038141,CA,Kern County,103457,44314,-119.14329528808594,35.42318930642922,103457_44314
060290038141,CA,Kern County,103456,44314,-119.14329528808594,35.42430838427127,103456_44314
060290038141,CA,Kern County,103456,44317,-119.13917541503906,35.42430838427127,103456_44317
060290038141,CA,Kern County,103456,44315,-119.14192199707033,35.42430838427127,103456_44315
060290038141,CA,Kern County,103456,44318,-119.13780212402344,35.42430838427127,103456_44318
060290038141,CA,Kern County,103456,44316,-119.14054870605467,35.42430838427127,103456_44316
060290038141,CA,Kern County,103455,44315,-119.14192199707033,35.42542744656634,103455_44315
060290038141,CA,Kern County,103455,44314,-119.14329528808594,35.42542744656634,103455_44314
060290038141,CA,Kern County,103455,44316,-119.14054870605467,35.42542744656634,103455_44316
060290038141,CA,Kern County,103455,44313,-119.14466857910156,35.42542744656634,103455_44313
060290038141,CA,Kern County,103455,44317,-119.13917541503906,35.42542744656634,103455_44317
060290038141,CA,Kern County,103455,44318,-119.13780212402344,35.42542744656634,103455_44318
