CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060591102021,CA,Orange County,104878,45136,-118.0144500732422,33.817377751541855,104878_45136
060591102021,CA,Orange County,104878,45138,-118.01170349121094,33.817377751541855,104878_45138
060591102021,CA,Orange County,104878,45137,-118.01307678222656,33.817377751541855,104878_45137
060591102021,CA,Orange County,104877,45137,-118.01307678222656,33.81851869567813,104877_45137
060591102021,CA,Orange County,104877,45136,-118.0144500732422,33.81851869567813,104877_45136
060591102021,CA,Orange County,104877,45138,-118.01170349121094,33.81851869567813,104877_45138
060591102021,CA,Orange County,104876,45137,-118.01307678222656,33.81965962459434,104876_45137
060591102021,CA,Orange County,104876,45136,-118.0144500732422,33.81965962459434,104876_45136
060591102021,CA,Orange County,104876,45138,-118.01170349121094,33.81965962459434,104876_45138
060591102021,CA,Orange County,104875,45137,-118.01307678222656,33.82080053829022,104875_45137
060591102021,CA,Orange County,104875,45138,-118.01170349121094,33.82080053829022,104875_45138
060590876014,CA,Orange County,104883,45190,-117.94029235839844,33.81167280256814,104883_45190
060590876014,CA,Orange County,104883,45195,-117.93342590332033,33.81167280256814,104883_45195
060590876014,CA,Orange County,104883,45193,-117.93617248535156,33.81167280256814,104883_45193
060590876014,CA,Orange County,104883,45192,-117.9375457763672,33.81167280256814,104883_45192
060590876014,CA,Orange County,104883,45194,-117.93479919433594,33.81167280256814,104883_45194
060590876014,CA,Orange County,104883,45191,-117.9389190673828,33.81167280256814,104883_45191
060590876014,CA,Orange County,104882,45192,-117.9375457763672,33.81281382280102,104882_45192
060590876014,CA,Orange County,104882,45190,-117.94029235839844,33.81281382280102,104882_45190
060590876014,CA,Orange County,104882,45194,-117.93479919433594,33.81281382280102,104882_45194
060590876014,CA,Orange County,104882,45195,-117.93342590332033,33.81281382280102,104882_45195
060590876014,CA,Orange County,104881,45195,-117.93342590332033,33.81395482781509,104881_45195
060590876014,CA,Orange County,104882,45191,-117.9389190673828,33.81281382280102,104882_45191
060590876014,CA,Orange County,104882,45193,-117.93617248535156,33.81281382280102,104882_45193
060590876014,CA,Orange County,104881,45191,-117.9389190673828,33.81395482781509,104881_45191
060590876014,CA,Orange County,104881,45194,-117.93479919433594,33.81395482781509,104881_45194
060590876014,CA,Orange County,104881,45192,-117.9375457763672,33.81395482781509,104881_45192
060590876014,CA,Orange County,104881,45190,-117.94029235839844,33.81395482781509,104881_45190
060590876014,CA,Orange County,104881,45193,-117.93617248535156,33.81395482781509,104881_45193
060590872001,CA,Orange County,104860,45201,-117.92518615722656,33.837912417120606,104860_45201
060590872001,CA,Orange County,104860,45199,-117.9279327392578,33.837912417120606,104860_45199
060590872001,CA,Orange County,104860,45200,-117.9265594482422,33.837912417120606,104860_45200
060590872001,CA,Orange County,104859,45200,-117.9265594482422,33.83905308725747,104859_45200
060590872001,CA,Orange County,104859,45199,-117.9279327392578,33.83905308725747,104859_45199
060590872001,CA,Orange County,104858,45198,-117.92930603027344,33.84019374216979,104858_45198
060590872001,CA,Orange County,104858,45201,-117.92518615722656,33.84019374216979,104858_45201
060590872001,CA,Orange County,104858,45200,-117.9265594482422,33.84019374216979,104858_45200
060590872001,CA,Orange County,104858,45199,-117.9279327392578,33.84019374216979,104858_45199
060590872001,CA,Orange County,104857,45203,-117.92243957519533,33.841334381857294,104857_45203
060590872001,CA,Orange County,104857,45202,-117.92381286621094,33.841334381857294,104857_45202
060590872001,CA,Orange County,104857,45198,-117.92930603027344,33.841334381857294,104857_45198
060590872001,CA,Orange County,104857,45200,-117.9265594482422,33.841334381857294,104857_45200
060590872001,CA,Orange County,104857,45199,-117.9279327392578,33.841334381857294,104857_45199
060590872001,CA,Orange County,104857,45201,-117.92518615722656,33.841334381857294,104857_45201
060590872001,CA,Orange County,104856,45202,-117.92381286621094,33.842475006319745,104856_45202
060590872001,CA,Orange County,104856,45203,-117.92243957519533,33.842475006319745,104856_45203
060590871025,CA,Orange County,104864,45187,-117.94441223144533,33.833349584332545,104864_45187
060590871025,CA,Orange County,104864,45189,-117.94166564941406,33.833349584332545,104864_45189
060590871025,CA,Orange County,104864,45185,-117.94715881347656,33.833349584332545,104864_45185
060590871025,CA,Orange County,104864,45186,-117.94578552246094,33.833349584332545,104864_45186
060590871025,CA,Orange County,104864,45188,-117.94303894042967,33.833349584332545,104864_45188
060590871025,CA,Orange County,104864,45184,-117.9485321044922,33.833349584332545,104864_45184
060590871025,CA,Orange County,104864,45183,-117.9499053955078,33.833349584332545,104864_45183
060590871025,CA,Orange County,104863,45182,-117.95127868652344,33.834490315365144,104863_45182
060590871025,CA,Orange County,104863,45187,-117.94441223144533,33.834490315365144,104863_45187
060590871025,CA,Orange County,104863,45185,-117.94715881347656,33.834490315365144,104863_45185
060590871025,CA,Orange County,104863,45189,-117.94166564941406,33.834490315365144,104863_45189
060590871025,CA,Orange County,104863,45184,-117.9485321044922,33.834490315365144,104863_45184
060590871025,CA,Orange County,104863,45188,-117.94303894042967,33.834490315365144,104863_45188
060590871025,CA,Orange County,104863,45186,-117.94578552246094,33.834490315365144,104863_45186
060590871025,CA,Orange County,104862,45185,-117.94715881347656,33.83563103117419,104862_45185
060590871025,CA,Orange County,104862,45184,-117.9485321044922,33.83563103117419,104862_45184
060590871025,CA,Orange County,104863,45183,-117.9499053955078,33.834490315365144,104863_45183
060590871025,CA,Orange County,104862,45182,-117.95127868652344,33.83563103117419,104862_45182
060590871025,CA,Orange County,104862,45183,-117.9499053955078,33.83563103117419,104862_45183
060590871025,CA,Orange County,104862,45187,-117.94441223144533,33.83563103117419,104862_45187
060590871025,CA,Orange County,104862,45188,-117.94303894042967,33.83563103117419,104862_45188
060590871025,CA,Orange County,104862,45189,-117.94166564941406,33.83563103117419,104862_45189
060590871025,CA,Orange County,104862,45186,-117.94578552246094,33.83563103117419,104862_45186
060590871025,CA,Orange County,104861,45187,-117.94441223144533,33.83677173175943,104861_45187
060590871025,CA,Orange County,104861,45186,-117.94578552246094,33.83677173175943,104861_45186
060590871025,CA,Orange County,104861,45185,-117.94715881347656,33.83677173175943,104861_45185
060590871025,CA,Orange County,104861,45183,-117.9499053955078,33.83677173175943,104861_45183
060590871025,CA,Orange County,104861,45184,-117.9485321044922,33.83677173175943,104861_45184
060590871025,CA,Orange County,104860,45184,-117.9485321044922,33.837912417120606,104860_45184
060590871025,CA,Orange County,104860,45185,-117.94715881347656,33.837912417120606,104860_45185
060590871025,CA,Orange County,104860,45186,-117.94578552246094,33.837912417120606,104860_45186
060590871025,CA,Orange County,104860,45183,-117.9499053955078,33.837912417120606,104860_45183
060590871025,CA,Orange County,104859,45183,-117.9499053955078,33.83905308725747,104859_45183
060590871025,CA,Orange County,104858,45181,-117.95265197753906,33.84019374216979,104858_45181
060590871025,CA,Orange County,104858,45182,-117.95127868652344,33.84019374216979,104858_45182
060590871025,CA,Orange County,104858,45177,-117.95814514160156,33.84019374216979,104858_45177
060590871025,CA,Orange County,104859,45184,-117.9485321044922,33.83905308725747,104859_45184
060590871025,CA,Orange County,104858,45180,-117.95402526855467,33.84019374216979,104858_45180
060590871025,CA,Orange County,104858,45178,-117.95677185058594,33.84019374216979,104858_45178
060590871025,CA,Orange County,104858,45179,-117.95539855957033,33.84019374216979,104858_45179
060590871025,CA,Orange County,104858,45183,-117.9499053955078,33.84019374216979,104858_45183
060590871025,CA,Orange County,104857,45178,-117.95677185058594,33.841334381857294,104857_45178
060590871025,CA,Orange County,104857,45179,-117.95539855957033,33.841334381857294,104857_45179
060590871025,CA,Orange County,104857,45180,-117.95402526855467,33.841334381857294,104857_45180
060590871025,CA,Orange County,104857,45181,-117.95265197753906,33.841334381857294,104857_45181
060590871025,CA,Orange County,104857,45177,-117.95814514160156,33.841334381857294,104857_45177
060590871025,CA,Orange County,104856,45179,-117.95539855957033,33.842475006319745,104856_45179
060590871025,CA,Orange County,104856,45178,-117.95677185058594,33.842475006319745,104856_45178
060590871025,CA,Orange County,104856,45180,-117.95402526855467,33.842475006319745,104856_45180
060590871025,CA,Orange County,104856,45177,-117.95814514160156,33.842475006319745,104856_45177
060590871025,CA,Orange County,104855,45177,-117.95814514160156,33.84361561555691,104855_45177
060590871025,CA,Orange County,104855,45178,-117.95677185058594,33.84361561555691,104855_45178
060590871025,CA,Orange County,104854,45177,-117.95814514160156,33.84475620956852,104854_45177
060590866014,CA,Orange County,104851,45201,-117.92518615722656,33.848177900247535,104851_45201
060590866014,CA,Orange County,104851,45200,-117.9265594482422,33.848177900247535,104851_45200
060590866014,CA,Orange County,104851,45199,-117.9279327392578,33.848177900247535,104851_45199
060590866014,CA,Orange County,104850,45200,-117.9265594482422,33.84931843335446,104850_45200
060590866014,CA,Orange County,104850,45201,-117.92518615722656,33.84931843335446,104850_45201
060590866014,CA,Orange County,104850,45198,-117.92930603027344,33.84931843335446,104850_45198
060590866014,CA,Orange County,104850,45199,-117.9279327392578,33.84931843335446,104850_45199
060590866014,CA,Orange County,104849,45199,-117.9279327392578,33.850458951234586,104849_45199
060590866014,CA,Orange County,104849,45198,-117.92930603027344,33.850458951234586,104849_45198
060590866014,CA,Orange County,104849,45201,-117.92518615722656,33.850458951234586,104849_45201
060590866014,CA,Orange County,104849,45200,-117.9265594482422,33.850458951234586,104849_45200
060590867025,CA,Orange County,104858,45185,-117.94715881347656,33.84019374216979,104858_45185
060590867025,CA,Orange County,104858,45187,-117.94441223144533,33.84019374216979,104858_45187
060590867025,CA,Orange County,104858,45188,-117.94303894042967,33.84019374216979,104858_45188
060590867025,CA,Orange County,104858,45189,-117.94166564941406,33.84019374216979,104858_45189
060590867025,CA,Orange County,104858,45186,-117.94578552246094,33.84019374216979,104858_45186
060590867025,CA,Orange County,104857,45189,-117.94166564941406,33.841334381857294,104857_45189
060590867025,CA,Orange County,104857,45188,-117.94303894042967,33.841334381857294,104857_45188
060590867025,CA,Orange County,104857,45186,-117.94578552246094,33.841334381857294,104857_45186
060590867025,CA,Orange County,104857,45187,-117.94441223144533,33.841334381857294,104857_45187
060590867025,CA,Orange County,104857,45185,-117.94715881347656,33.841334381857294,104857_45185
060590868034,CA,Orange County,104865,45161,-117.98011779785156,33.832208838076625,104865_45161
060590868034,CA,Orange County,104864,45161,-117.98011779785156,33.833349584332545,104864_45161
060590868034,CA,Orange County,104865,45163,-117.97737121582033,33.832208838076625,104865_45163
060590868034,CA,Orange County,104865,45162,-117.97874450683594,33.832208838076625,104865_45162
060590868034,CA,Orange County,104865,45164,-117.97599792480467,33.832208838076625,104865_45164
060590868034,CA,Orange County,104864,45162,-117.97874450683594,33.833349584332545,104864_45162
060590868034,CA,Orange County,104864,45164,-117.97599792480467,33.833349584332545,104864_45164
060590868034,CA,Orange County,104864,45163,-117.97737121582033,33.833349584332545,104864_45163
060590868034,CA,Orange County,104863,45163,-117.97737121582033,33.834490315365144,104863_45163
060590868034,CA,Orange County,104863,45162,-117.97874450683594,33.834490315365144,104863_45162
060590868034,CA,Orange County,104862,45162,-117.97874450683594,33.83563103117419,104862_45162
060590868034,CA,Orange County,104862,45163,-117.97737121582033,33.83563103117419,104862_45163
060590868034,CA,Orange County,104863,45161,-117.98011779785156,33.834490315365144,104863_45161
060590868034,CA,Orange County,104862,45161,-117.98011779785156,33.83563103117419,104862_45161
060590868034,CA,Orange County,104861,45161,-117.98011779785156,33.83677173175943,104861_45161
060590868034,CA,Orange County,104861,45163,-117.97737121582033,33.83677173175943,104861_45163
060590868034,CA,Orange County,104861,45162,-117.97874450683594,33.83677173175943,104861_45162
060590868034,CA,Orange County,104860,45162,-117.97874450683594,33.837912417120606,104860_45162
060590868034,CA,Orange County,104860,45161,-117.98011779785156,33.837912417120606,104860_45161
060590868034,CA,Orange County,104860,45163,-117.97737121582033,33.837912417120606,104860_45163
060590868034,CA,Orange County,104859,45163,-117.97737121582033,33.83905308725747,104859_45163
060590868034,CA,Orange County,104859,45162,-117.97874450683594,33.83905308725747,104859_45162
060590868034,CA,Orange County,104859,45161,-117.98011779785156,33.83905308725747,104859_45161
060590871012,CA,Orange County,104864,45173,-117.96363830566406,33.833349584332545,104864_45173
060590871012,CA,Orange County,104864,45171,-117.96638488769533,33.833349584332545,104864_45171
060590871012,CA,Orange County,104864,45172,-117.96501159667967,33.833349584332545,104864_45172
060590871012,CA,Orange County,104864,45174,-117.96226501464844,33.833349584332545,104864_45174
060590871012,CA,Orange County,104864,45175,-117.9608917236328,33.833349584332545,104864_45175
060590871012,CA,Orange County,104864,45176,-117.9595184326172,33.833349584332545,104864_45176
060590871012,CA,Orange County,104863,45171,-117.96638488769533,33.834490315365144,104863_45171
060590871012,CA,Orange County,104863,45174,-117.96226501464844,33.834490315365144,104863_45174
060590871012,CA,Orange County,104863,45176,-117.9595184326172,33.834490315365144,104863_45176
060590871012,CA,Orange County,104863,45172,-117.96501159667967,33.834490315365144,104863_45172
060590871012,CA,Orange County,104863,45175,-117.9608917236328,33.834490315365144,104863_45175
060590871012,CA,Orange County,104863,45173,-117.96363830566406,33.834490315365144,104863_45173
060590871012,CA,Orange County,104862,45171,-117.96638488769533,33.83563103117419,104862_45171
060590871012,CA,Orange County,104862,45175,-117.9608917236328,33.83563103117419,104862_45175
060590871012,CA,Orange County,104862,45173,-117.96363830566406,33.83563103117419,104862_45173
060590871012,CA,Orange County,104862,45172,-117.96501159667967,33.83563103117419,104862_45172
060590871012,CA,Orange County,104862,45176,-117.9595184326172,33.83563103117419,104862_45176
060590871012,CA,Orange County,104862,45174,-117.96226501464844,33.83563103117419,104862_45174
060590871012,CA,Orange County,104861,45176,-117.9595184326172,33.83677173175943,104861_45176
060590871012,CA,Orange County,104861,45175,-117.9608917236328,33.83677173175943,104861_45175
060590871012,CA,Orange County,104861,45172,-117.96501159667967,33.83677173175943,104861_45172
060590871012,CA,Orange County,104861,45173,-117.96363830566406,33.83677173175943,104861_45173
060590871012,CA,Orange County,104861,45171,-117.96638488769533,33.83677173175943,104861_45171
060590871012,CA,Orange County,104861,45174,-117.96226501464844,33.83677173175943,104861_45174
060590871012,CA,Orange County,104860,45174,-117.96226501464844,33.837912417120606,104860_45174
060590871012,CA,Orange County,104860,45172,-117.96501159667967,33.837912417120606,104860_45172
060590871012,CA,Orange County,104860,45176,-117.9595184326172,33.837912417120606,104860_45176
060590871012,CA,Orange County,104860,45173,-117.96363830566406,33.837912417120606,104860_45173
060590871012,CA,Orange County,104860,45175,-117.9608917236328,33.837912417120606,104860_45175
060590871012,CA,Orange County,104860,45171,-117.96638488769533,33.837912417120606,104860_45171
060590871012,CA,Orange County,104859,45174,-117.96226501464844,33.83905308725747,104859_45174
060590871012,CA,Orange County,104859,45171,-117.96638488769533,33.83905308725747,104859_45171
060590871012,CA,Orange County,104859,45176,-117.9595184326172,33.83905308725747,104859_45176
060590871012,CA,Orange County,104859,45175,-117.9608917236328,33.83905308725747,104859_45175
060590871012,CA,Orange County,104859,45172,-117.96501159667967,33.83905308725747,104859_45172
060590871012,CA,Orange County,104859,45173,-117.96363830566406,33.83905308725747,104859_45173
060590865011,CA,Orange County,104856,45208,-117.9155731201172,33.842475006319745,104856_45208
060590865011,CA,Orange County,104856,45209,-117.91419982910156,33.842475006319745,104856_45209
060590865011,CA,Orange County,104856,45207,-117.9169464111328,33.842475006319745,104856_45207
060590865011,CA,Orange County,104855,45209,-117.91419982910156,33.84361561555691,104855_45209
060590865011,CA,Orange County,104855,45207,-117.9169464111328,33.84361561555691,104855_45207
060590865011,CA,Orange County,104855,45208,-117.9155731201172,33.84361561555691,104855_45208
060590865011,CA,Orange County,104855,45210,-117.91282653808594,33.84361561555691,104855_45210
060590865011,CA,Orange County,104854,45207,-117.9169464111328,33.84475620956852,104854_45207
060590865011,CA,Orange County,104854,45209,-117.91419982910156,33.84475620956852,104854_45209
060590865011,CA,Orange County,104854,45208,-117.9155731201172,33.84475620956852,104854_45208
060590865011,CA,Orange County,104854,45206,-117.91831970214844,33.84475620956852,104854_45206
060590865011,CA,Orange County,104853,45206,-117.91831970214844,33.845896788354324,104853_45206
060590865011,CA,Orange County,104853,45207,-117.9169464111328,33.845896788354324,104853_45207
060590865011,CA,Orange County,104853,45209,-117.91419982910156,33.845896788354324,104853_45209
060590865011,CA,Orange County,104855,45206,-117.91831970214844,33.84361561555691,104855_45206
060590865011,CA,Orange County,104852,45205,-117.91969299316406,33.847037351914075,104852_45205
060590865011,CA,Orange County,104851,45206,-117.91831970214844,33.848177900247535,104851_45206
060590865011,CA,Orange County,104851,45205,-117.91969299316406,33.848177900247535,104851_45205
060590865011,CA,Orange County,104850,45205,-117.91969299316406,33.84931843335446,104850_45205
060590865011,CA,Orange County,104849,45205,-117.91969299316406,33.850458951234586,104849_45205
060590865011,CA,Orange County,104849,45206,-117.91831970214844,33.850458951234586,104849_45206
060590865011,CA,Orange County,104853,45208,-117.9155731201172,33.845896788354324,104853_45208
060590865011,CA,Orange County,104852,45208,-117.9155731201172,33.847037351914075,104852_45208
060590865011,CA,Orange County,104852,45206,-117.91831970214844,33.847037351914075,104852_45206
060590865011,CA,Orange County,104852,45207,-117.9169464111328,33.847037351914075,104852_45207
060590865011,CA,Orange County,104852,45209,-117.91419982910156,33.847037351914075,104852_45209
060590865011,CA,Orange County,104851,45207,-117.9169464111328,33.848177900247535,104851_45207
060590865011,CA,Orange County,104851,45208,-117.9155731201172,33.848177900247535,104851_45208
060590865011,CA,Orange County,104850,45208,-117.9155731201172,33.84931843335446,104850_45208
060590865011,CA,Orange County,104850,45207,-117.9169464111328,33.84931843335446,104850_45207
060590865011,CA,Orange County,104850,45206,-117.91831970214844,33.84931843335446,104850_45206
060590865011,CA,Orange County,104849,45208,-117.9155731201172,33.850458951234586,104849_45208
060590865011,CA,Orange County,104849,45207,-117.9169464111328,33.850458951234586,104849_45207
060590865011,CA,Orange County,104848,45206,-117.91831970214844,33.85159945388766,104848_45206
